query_name,phase_reached,meta_is_incremental,actual_is_incremental,is_correct,time_select_ms,time_mv_ms,time_refresh_ms,time_verify_ms,error
ducklake_0038,6,1,1,1,1.7377,256.42,268.85,27.214,""
ducklake_0039,6,1,1,1,1.7534,262.55,240.54,29.929,""
ducklake_0040,6,1,1,1,2.3574,244.43,240.81,30.347,""
ducklake_0041,6,1,1,1,1.7841,263.83,228.48,41.228,""
ducklake_0042,6,1,1,1,1.9281,267.83,222.82,34.181,""
ducklake_0043,6,1,1,1,2.14,285.5,229.47,24.146,""
ducklake_0044,6,1,1,1,1.8011,238.46,273.3,22.284,""
ducklake_0045,6,1,1,1,1.8256,252.01,128.28,15.844,""
ducklake_0046,6,1,1,1,1.8794,281.96,183.7,23.38,""
ducklake_0047,6,1,1,1,1.7398,252.33,130.96,21.361,""
ducklake_0048,6,1,1,1,1.8392,247.56,179.48,25.709,""
ducklake_0049,6,1,1,1,1.9203,252.59,150.85,30.732,""
ducklake_0050,6,1,1,1,1.8394,259.03,174.24,23.929,""
ducklake_0051,6,1,1,1,1.7329,254.53,157.78,25.431,""
ducklake_0052,6,0,0,1,1.6611,250.79,42.877,32.637,""
ducklake_0053,6,0,0,1,1.4983,257.81,42.279,32.925,""
ducklake_0054,6,1,1,1,1.7233,250.33,178.34,25.489,""
ducklake_0055,6,1,1,1,1.843,256.06,182.28,22.817,""
ducklake_0056,6,1,1,1,1.6074,267.18,151.34,24.027,""
ducklake_0057,6,1,1,1,1.769,265,142.02,19.577,""
ducklake_0058,6,1,1,1,1.8339,269.77,253.79,28.591,""
ducklake_0059,6,1,1,1,1.6827,247.65,150.33,30.534,""
ducklake_0060,6,1,1,1,1.8487,249.85,170.98,22.135,""
ducklake_0061,6,1,1,1,1.6316,241.02,91.69,21.777,""
ducklake_0062,6,1,1,1,1.9088,262.36,170.46,25.53,""
ducklake_0063,6,1,1,1,1.8272,258.31,192.92,28.401,""
ducklake_0064,6,1,1,1,1.8469,270.84,174.52,34.406,""
ducklake_0065,6,1,1,1,2.9592,356.38,295.82,43.348,""
ducklake_0066,6,1,1,1,2.8108,329.19,151.63,17.564,""
ducklake_0067,6,1,1,1,1.6876,276.24,194.65,34.25,""
ducklake_0068,6,1,1,1,2.274,285.28,366.2,47.795,""
ducklake_0069,6,1,1,1,2.5196,392.85,264.01,37.653,""
ducklake_0070,6,1,1,1,3.4069,491.65,207.71,33.116,""
ducklake_0071,6,1,1,1,2.6991,475.91,229.98,38.655,""
ducklake_0072,6,1,1,1,2.4882,409.13,193.67,63.2,""
ducklake_0073,6,1,1,1,3.2653,521.49,322.11,32.878,""
ducklake_0074,6,1,1,1,2.5791,360.32,128.47,40.007,""
ducklake_0075,6,1,1,1,2.3741,315.16,137.09,21.302,""
ducklake_0076,6,1,1,1,2.0564,298.82,112.15,39.06,""
ducklake_0077,6,1,1,1,2.0473,313.58,393.03,39.348,""
ducklake_0078,6,1,1,1,1.9246,313.31,444.49,37.207,""
ducklake_0079,6,1,1,1,2.4659,356.42,737.37,45.337,""
ducklake_0080,6,1,1,1,2.2443,332.41,394.25,38.454,""
ducklake_0081,6,1,1,1,1.8653,297.12,113.89,40.54,""
ducklake_0082,6,1,1,1,1.9906,298.22,130.67,46.383,""
ducklake_0083,6,1,1,1,1.9846,328.47,195.11,27.762,""
ducklake_0084,6,1,1,1,2.4141,353.69,159.26,23.655,""
ducklake_0085,6,1,1,1,2.9294,400.29,139.02,42.266,""
ducklake_0086,6,1,1,1,2.2183,317.07,120.99,40.277,""
ducklake_0087,6,1,1,1,1.8856,295.71,126.76,50.451,""
ducklake_0088,6,1,1,1,2.2655,331.87,121.88,39.981,""
ducklake_0089,6,1,1,1,2.342,332.43,153.41,54.122,""
ducklake_0090,6,1,1,1,2.1683,339.73,119.64,44.019,""
ducklake_0091,6,1,1,1,2.0455,312.73,183.59,47.825,""
ducklake_0092,6,1,1,1,1.7577,300.23,128.63,20.051,""
ducklake_0093,6,1,1,1,2.3337,352.45,130.61,32.623,""
ducklake_0094,6,1,1,1,2.4669,341.73,408.01,69.165,""
ducklake_0095,6,1,1,1,2.4354,350.8,234.4,35.771,""
ducklake_0096,6,1,1,1,2.4347,356.36,498.77,55.533,""
ducklake_0097,6,1,1,1,3.6368,471.09,261.26,53.2,""
ducklake_0098,6,1,1,1,2.6499,349.65,273.99,37.698,""
ducklake_0099,6,0,0,1,2.6747,343.84,69.305,62.511,""
ducklake_0100,6,1,1,1,2.916,372.79,186.96,32.295,""
ducklake_0101,6,1,1,1,3.3514,353.41,142.29,23.489,""
ducklake_0102,6,1,1,1,1.7794,282.86,127.34,21.766,""
ducklake_0103,6,1,1,1,1.9271,327.32,279.72,33.871,""
ducklake_0104,6,1,1,1,2.2086,393.58,398.84,53.444,""
ducklake_0105,6,1,1,1,2.6054,312.13,115.85,35.906,""
ducklake_0106,6,1,1,1,1.8193,294.57,151.53,18.728,""
ducklake_0107,6,1,1,1,2.0423,295.9,184.35,28.699,""
ducklake_0108,6,1,1,1,2.0045,300.28,245.67,27.731,""
ducklake_0109,6,1,1,1,1.8667,268.35,95.064,32.298,""
ducklake_0110,6,1,1,1,1.7443,265.91,223.25,29.975,""
ducklake_0111,6,1,1,1,1.7561,274.07,168.15,28.894,""
ducklake_0112,6,1,1,1,1.8742,274.67,151.88,30.102,""
ducklake_0113,6,1,1,1,1.6408,261,179.78,18.525,""
ducklake_0114,6,1,1,1,1.7537,281.39,133.34,18.354,""
ducklake_0115,6,1,1,1,1.5679,267.61,256.61,31.081,""
ducklake_0116,6,1,1,1,1.7049,270.36,120.72,21.62,""
ducklake_0117,6,0,0,1,1.5853,278.9,43.004,33.444,""
ducklake_0118,6,1,1,1,1.7274,258.81,123.85,22.647,""
ducklake_0119,6,1,1,1,1.6097,262.26,161.72,20.24,""
ducklake_0120,6,1,1,1,1.7093,280.94,371.78,36.17,""
ducklake_0121,6,1,1,1,1.5973,271.78,242.83,25.568,""
ducklake_0122,6,1,1,1,1.6691,276.93,171.55,23.285,""
ducklake_0123,6,1,1,1,1.609,271.82,172.21,28.781,""
ducklake_0124,6,1,1,1,1.6323,262.02,100.55,33.293,""
ducklake_0125,6,1,1,1,1.8087,274.56,202.86,22.119,""
ducklake_0126,6,1,0,1,1.6056,250.24,33.995,24.452,""
ducklake_0127,6,1,1,1,1.4945,256.45,98.903,32.75,""
ducklake_0128,6,1,1,1,1.7397,267.29,158.76,24.01,""
ducklake_0129,6,1,1,1,1.7015,275.47,219.87,21.706,""
ducklake_0130,6,1,1,1,1.8534,303.64,291,42.029,""
ducklake_0131,6,1,1,1,2.3945,374.1,635.47,38.766,""
ducklake_0132,6,1,1,1,1.5992,288.09,107.05,19.008,""
ducklake_0133,6,1,1,1,1.9946,297.89,151.62,22.696,""
ducklake_0134,6,0,0,1,1.9318,326.99,44.411,35.905,""
ducklake_0135,6,1,1,1,2.0253,320.01,153.01,45.525,""
ducklake_0136,6,0,0,1,1.7755,276.26,36.4,21.316,""
ducklake_0137,6,1,1,1,1.7608,276.86,198.79,24.973,""
ducklake_0138,6,1,1,1,2.1209,319.62,296.37,28.72,""
ducklake_0139,6,1,1,1,2.1085,312.97,178.89,27.579,""
ducklake_0140,6,1,1,1,1.912,308.74,126.36,28.51,""
ducklake_0141,6,1,1,1,3.7259,329.54,233.48,39.908,""
ducklake_0142,6,1,1,1,2.084,333.55,286.12,24.648,""
ducklake_0143,6,1,1,1,1.7731,316.96,114.86,36.897,""
ducklake_0144,6,1,1,1,1.8694,310.31,185.85,22.739,""
ducklake_0145,6,1,1,1,1.9781,311.68,125.33,36.697,""
ducklake_0146,6,1,1,1,2.2649,330.18,292.59,32.319,""
ducklake_0147,6,1,1,1,2.082,324.4,326.37,56.816,""
ducklake_0148,6,1,1,1,2.0505,328.33,113.75,36.711,""
ducklake_0149,6,1,1,1,2.0653,310.28,197.45,19.078,""
ducklake_0150,6,1,1,1,2.0378,306.68,203.81,27.22,""
ducklake_0151,6,1,1,1,1.9778,323.97,142.67,20.294,""
ducklake_0152,6,1,1,1,2.1149,345.23,147.91,23.658,""
ducklake_0153,6,1,1,1,2.0424,322.35,171.18,35.745,""
ducklake_0154,6,1,1,1,1.8395,326.63,191.94,21.891,""
ducklake_0155,6,1,1,1,1.8391,310.34,122.27,41.353,""
ducklake_0156,6,1,1,1,1.9368,316.2,204.05,29.554,""
ducklake_0157,6,1,1,1,2.572,363.26,132.05,41.503,""
ducklake_0158,6,1,1,1,2.1733,342.82,273.72,25.761,""
ducklake_0159,6,1,1,1,1.937,321.58,188.93,29.981,""
ducklake_0160,6,1,1,1,2.2272,316.89,192.62,24.312,""
ducklake_0161,6,1,1,1,1.9071,314.29,176.82,21.11,""
ducklake_0162,6,1,1,1,1.828,296.41,179.75,35.45,""
ducklake_0163,6,1,1,1,1.9061,304.9,283.26,30.333,""
ducklake_0164,6,0,0,1,1.6801,288.35,31.652,12.171,""
ducklake_0165,6,0,0,1,1.7162,297.44,44.674,35.714,""
ducklake_0166,6,1,1,1,1.8154,291.02,199.44,20.512,""
ducklake_0167,6,1,1,1,1.6634,318.7,112.63,39.416,""
ducklake_0168,6,1,1,1,2.1438,356.63,3303.8,66.156,""
ducklake_0169,6,1,1,1,2.6901,376.61,217.36,29.163,""
ducklake_0170,6,1,1,1,2.2975,344.39,208.88,33.592,""
ducklake_0171,6,1,1,1,1.9745,365.85,126.92,39.388,""
ducklake_0172,6,1,1,1,1.936,368.36,217.28,35.896,""
ducklake_0173,6,1,1,1,1.7925,306.02,212.68,23.788,""
ducklake_0174,6,1,1,1,2.0717,307.43,164.45,24.272,""
ducklake_0175,6,0,0,1,1.979,329.21,44.222,30.956,""
ducklake_0176,6,1,1,1,2.0578,333.08,441.2,57.761,""
ducklake_0177,6,1,1,1,1.9966,332.6,166.94,38.958,""
ducklake_0178,6,1,1,1,2.0553,333.04,116.29,34.936,""
ducklake_0179,6,1,1,1,1.8329,313.91,182.51,25.809,""
ducklake_0180,6,0,0,1,1.697,301.05,38.986,27.812,""
ducklake_0181,6,1,1,1,2.1521,327.11,290.28,38.938,""
ducklake_0182,6,1,0,1,1.8417,306.26,40.824,30.01,""
ducklake_0183,6,1,1,1,2.4165,310.39,182.31,22.778,""
ducklake_0184,6,1,1,1,1.8638,325.24,267.84,22.465,""
ducklake_0185,6,1,1,1,2.7461,345.07,191.58,23.102,""
ducklake_0186,6,1,1,1,2.099,319.34,153.44,30.979,""
ducklake_0187,6,1,1,1,1.788,315.05,155.42,20.251,""
ducklake_0188,6,1,1,1,1.7313,317.67,190.54,27.553,""
ducklake_0189,6,1,1,1,1.8879,321,180.21,39.393,""
ducklake_0190,6,1,1,1,2.3105,345.38,259.25,27.801,""
ducklake_0191,6,1,1,1,1.604,306.13,100.95,14.203,""
ducklake_0192,6,1,1,1,1.8249,318.21,184.11,21.77,""
ducklake_0193,6,1,1,1,1.8189,316.09,183.91,19.898,""
ducklake_0194,6,1,1,1,2.0249,342.19,112.77,34.81,""
ducklake_0195,6,1,1,1,1.781,306.03,177.49,20.097,""
ducklake_0196,6,1,1,1,1.6722,312.21,186.36,38.983,""
ducklake_0197,6,1,1,1,2.3984,334.16,174.96,21.116,""
ducklake_0198,6,1,1,1,1.6737,306.49,108.56,19.376,""
ducklake_0199,6,1,1,1,2.0932,345.11,752.25,66.359,""
ducklake_0200,6,1,1,1,2.1209,342.53,166.23,22.173,""
ducklake_0201,6,1,1,1,1.6364,298.27,156.56,32.914,""
ducklake_0202,6,1,1,1,2.2326,376.18,244.38,32.675,""
ducklake_0203,6,1,1,1,2.3817,355.01,156.48,24.038,""
ducklake_0204,6,0,0,1,1.8737,314.76,42.165,31.047,""
ducklake_0205,6,1,1,1,2.2859,364.7,205.48,19.706,""
ducklake_0206,6,1,1,1,1.7849,323.52,231.8,34.439,""
ducklake_0207,6,1,0,1,1.7813,321.68,39.11,28.654,""
ducklake_0208,6,1,1,1,1.7,304.41,100.58,9.9968,""
ducklake_0209,6,1,1,1,2.0423,322.28,181.53,26.775,""
ducklake_0210,6,1,1,1,1.8568,323.37,222.6,28.491,""
ducklake_0211,6,1,1,1,2.0377,339.42,120.85,41.981,""
ducklake_0212,6,1,1,1,2.0926,337.77,161.74,21.331,""
ducklake_0213,6,1,1,1,2.0153,341.01,347.53,27.637,""
ducklake_0214,6,0,0,1,1.7982,338.79,45.746,37.284,""
ducklake_0215,6,1,1,1,2.2456,336.77,196.99,18.886,""
ducklake_0216,6,1,1,1,1.9992,327.16,123.74,37.794,""
ducklake_0217,6,1,1,1,1.7912,343.91,143.71,23.95,""
ducklake_0218,6,1,1,1,1.7413,328.59,193.62,29.195,""
ducklake_0219,6,1,1,1,2.0714,335.57,156.25,17.34,""
ducklake_0220,6,1,1,1,1.8911,339.5,113.76,37.102,""
ducklake_0221,6,1,1,1,2.1018,347.48,185.31,22.609,""
ducklake_0222,6,1,1,1,2.2551,328.77,100.78,36.216,""
ducklake_0223,6,1,1,1,2.0831,318.99,159.21,15.556,""
ducklake_0224,6,1,1,1,2.0355,356.15,155.29,52.228,""
ducklake_0225,6,1,1,1,1.8279,344.88,180.1,25.266,""
ducklake_0226,6,1,1,1,1.7906,342.34,195.76,19.691,""
ducklake_0227,6,1,1,1,1.7657,329.76,172.74,23.877,""
ducklake_0228,6,1,1,1,1.7958,342.85,447.68,33.648,""
ducklake_0229,6,1,1,1,1.8397,330.36,125.45,17.301,""
ducklake_0230,6,1,1,1,1.6556,319.66,199.27,21.904,""
ducklake_0231,6,1,1,1,2.0264,352.81,188.68,28.697,""
ducklake_0232,6,1,1,1,2.0317,341.51,123.16,41.254,""
ducklake_0233,6,1,1,1,1.8154,342.61,198.05,19.628,""
ducklake_0234,6,1,1,1,2.2802,390.92,196.94,23.331,""
ducklake_0235,6,1,1,1,2.288,381.58,220.23,38.446,""
ducklake_0236,6,1,1,1,2.0629,345.27,182.98,25.119,""
ducklake_0237,6,1,1,1,2.2063,361.57,224.11,32.56,""
ducklake_0238,6,1,1,1,2.2454,359.01,130.64,40.556,""
ducklake_0239,6,1,1,1,1.9811,355.15,252.55,30.716,""
ducklake_0240,6,1,1,1,1.7949,346.31,148.63,33.498,""
ducklake_0241,6,1,1,1,2.4039,447.77,252.94,39.522,""
ducklake_0242,6,1,1,1,2.2792,415.04,129.88,34.942,""
ducklake_0243,6,1,1,1,2.3632,1516.1,1216.5,202,""
ducklake_0244,6,1,1,1,11.066,2234.7,461.69,55.708,""
ducklake_0245,6,1,1,1,4.1689,857.15,268.76,116.79,""
ducklake_0246,6,1,1,1,4.096,712.03,390.98,51.735,""
ducklake_0247,6,1,0,1,4.3616,670.76,120.5,62.01,""
ducklake_0248,6,1,1,1,3.6574,658.14,211.37,77.911,""
ducklake_0249,6,1,1,1,3.9156,807.52,323.48,51.847,""
ducklake_0250,6,1,1,1,4.269,723.81,342.13,128.54,""
